"","x"
"8937","turquoise"
"8938","turquoise"
"8939","blue"
"8940","turquoise"
"8941","turquoise"
"8942","lightcyan"
"8943","turquoise"
"8944","turquoise"
"8945","darkred"
"8946","turquoise"
"8947","turquoise"
"8948","white"
"8949","turquoise"
"8950","darkgreen"
"8951","red"
"8952","red"
"8953","royalblue"
"8954","turquoise"
"8955","royalblue"
"8956","brown"
"8957","green"
"8958","turquoise"
"8959","turquoise"
"8960","darkgrey"
"8961","royalblue"
"8962","darkgreen"
"8963","lightgreen"
"8964","grey60"
"8965","yellow"
"8966","brown"
"8967","brown"
"8968","turquoise"
"8969","turquoise"
"8970","lightyellow"
"8971","lightyellow"
"8972","brown"
"8973","greenyellow"
"8974","royalblue"
"8975","turquoise"
"8976","turquoise"
"8977","greenyellow"
"8978","purple"
"8979","grey60"
"8980","turquoise"
"8981","white"
"8982","turquoise"
"8983","tan"
"8984","turquoise"
"8985","magenta"
"8986","brown"
"8987","tan"
"8988","midnightblue"
"8989","greenyellow"
"8990","darkturquoise"
"8991","cyan"
"8992","turquoise"
"8993","lightyellow"
"8994","red"
"8995","red"
"8996","turquoise"
"8997","brown"
"8998","purple"
"8999","blue"
"9000","turquoise"
"9001","brown"
"9002","white"
"9003","yellow"
"9004","turquoise"
"9005","darkorange"
"9006","darkorange"
"9007","royalblue"
"9008","darkgrey"
"9009","turquoise"
"9010","brown"
"9011","turquoise"
"9012","lightyellow"
"9013","red"
"9014","orange"
"9015","yellow"
"9016","grey"
"9017","turquoise"
"9018","grey60"
"9019","turquoise"
"9020","turquoise"
"9021","turquoise"
"9022","yellow"
"9023","turquoise"
"9024","blue"
"9025","yellow"
"9026","blue"
"9027","salmon"
"9028","salmon"
"9029","salmon"
"9030","turquoise"
"9031","turquoise"
"9032","tan"
"9033","turquoise"
"9034","green"
"9035","turquoise"
"9036","lightyellow"
"9037","blue"
"9038","orange"
"9039","turquoise"
"9040","orange"
"9041","magenta"
"9042","turquoise"
"9043","midnightblue"
"9044","grey60"
"9045","turquoise"
"9046","turquoise"
"9047","lightyellow"
"9048","midnightblue"
"9049","blue"
"9050","turquoise"
"9051","brown"
"9052","cyan"
"9053","lightgreen"
"9054","lightgreen"
"9055","turquoise"
"9056","turquoise"
"9057","blue"
"9058","turquoise"
"9059","grey"
"9060","brown"
"9061","brown"
"9062","brown"
"9063","tan"
"9064","blue"
"9065","blue"
"9066","turquoise"
"9067","turquoise"
"9068","turquoise"
"9069","salmon"
"9070","lightgreen"
"9071","lightgreen"
"9072","green"
"9073","white"
"9074","darkgreen"
"9075","turquoise"
"9076","purple"
"9077","turquoise"
"9078","blue"
"9079","blue"
"9080","cyan"
"9081","blue"
"9082","darkgreen"
"9083","salmon"
"9084","turquoise"
"9085","grey60"
"9086","yellow"
"9087","yellow"
"9088","yellow"
"9089","red"
"9090","yellow"
"9091","green"
"9092","blue"
"9093","blue"
"9094","salmon"
"9095","salmon"
"9096","blue"
"9097","grey"
"9098","blue"
"9099","blue"
"9100","blue"
"9101","turquoise"
"9102","darkorange"
"9103","grey60"
"9104","turquoise"
"9105","turquoise"
"9106","turquoise"
"9107","magenta"
"9108","magenta"
"9109","blue"
"9110","turquoise"
"9111","grey"
"9112","turquoise"
"9113","green"
"9114","blue"
"9115","brown"
"9116","brown"
"9117","turquoise"
"9118","turquoise"
"9119","turquoise"
"9120","blue"
"9121","turquoise"
"9122","turquoise"
"9123","purple"
"9124","red"
"9125","lightyellow"
"9126","grey60"
"9127","black"
"9128","green"
"9129","green"
"9130","blue"
"9131","blue"
"9132","turquoise"
"9133","blue"
"9134","blue"
"9135","tan"
"9136","yellow"
"9137","green"
"9138","grey60"
"9139","turquoise"
"9140","turquoise"
"9141","turquoise"
"9142","blue"
"9143","tan"
"9144","turquoise"
"9145","green"
"9146","turquoise"
"9147","grey60"
"9148","yellow"
"9149","blue"
"9150","red"
"9151","royalblue"
"9152","salmon"
"9153","turquoise"
"9154","white"
"9155","darkgreen"
"9156","red"
"9157","yellow"
"9158","magenta"
"9159","turquoise"
"9160","black"
"9161","turquoise"
"9162","tan"
"9163","orange"
"9164","yellow"
"9165","turquoise"
"9166","white"
"9167","darkgrey"
"9168","darkgrey"
"9169","lightgreen"
"9170","black"
"9171","yellow"
"9172","darkgreen"
"9173","turquoise"
"9174","blue"
"9175","grey"
"9176","lightgreen"
"9177","blue"
"9178","turquoise"
"9179","skyblue"
"9180","darkorange"
"9181","midnightblue"
"9182","brown"
"9183","brown"
"9184","brown"
"9185","brown"
"9186","blue"
"9187","turquoise"
"9188","royalblue"
"9189","magenta"
"9190","turquoise"
"9191","turquoise"
"9192","turquoise"
"9193","green"
"9194","lightgreen"
"9195","blue"
"9196","turquoise"
"9197","turquoise"
"9198","tan"
"9199","red"
"9200","yellow"
"9201","royalblue"
"9202","darkorange"
"9203","cyan"
"9204","magenta"
"9205","turquoise"
"9206","brown"
"9207","yellow"
"9208","skyblue"
"9209","green"
"9210","grey"
"9211","lightcyan"
"9212","tan"
"9213","green"
"9214","red"
"9215","turquoise"
"9216","turquoise"
"9217","cyan"
"9218","green"
"9219","blue"
"9220","turquoise"
"9221","skyblue"
"9222","lightcyan"
"9223","orange"
"9224","lightyellow"
"9225","black"
"9226","turquoise"
"9227","turquoise"
"9228","orange"
"9229","turquoise"
"9230","brown"
"9231","green"
"9232","grey"
"9233","green"
"9234","orange"
"9235","turquoise"
"9236","blue"
"9237","blue"
"9238","red"
"9239","turquoise"
"9240","yellow"
"9241","yellow"
"9242","black"
"9243","greenyellow"
"9244","blue"
"9245","blue"
"9246","turquoise"
"9247","purple"
"9248","grey60"
"9249","darkgrey"
"9250","turquoise"
"9251","midnightblue"
"9252","green"
"9253","yellow"
"9254","royalblue"
"9255","brown"
"9256","turquoise"
"9257","blue"
"9258","turquoise"
"9259","greenyellow"
"9260","tan"
"9261","magenta"
"9262","yellow"
"9263","turquoise"
"9264","lightcyan"
"9265","blue"
"9266","turquoise"
"9267","turquoise"
"9268","greenyellow"
"9269","turquoise"
"9270","midnightblue"
"9271","turquoise"
"9272","tan"
"9273","blue"
"9274","blue"
"9275","red"
"9276","turquoise"
"9277","blue"
"9278","blue"
"9279","blue"
"9280","turquoise"
"9281","cyan"
"9282","purple"
"9283","blue"
"9284","turquoise"
"9285","black"
"9286","darkgreen"
"9287","white"
"9288","green"
"9289","blue"
"9290","orange"
"9291","grey"
"9292","tan"
"9293","black"
"9294","yellow"
"9295","turquoise"
"9296","grey"
"9297","turquoise"
"9298","pink"
"9299","turquoise"
"9300","turquoise"
"9301","darkgrey"
"9302","yellow"
"9303","midnightblue"
"9304","brown"
"9305","tan"
"9306","brown"
"9307","black"
"9308","magenta"
"9309","brown"
"9310","darkgrey"
"9311","turquoise"
"9312","green"
"9313","turquoise"
"9314","cyan"
"9315","green"
"9316","yellow"
"9317","brown"
"9318","black"
"9319","darkgreen"
"9320","yellow"
"9321","blue"
"9322","blue"
"9323","blue"
"9324","turquoise"
"9325","orange"
"9326","turquoise"
"9327","grey60"
"9328","midnightblue"
"9329","yellow"
"9330","turquoise"
"9331","brown"
"9332","turquoise"
"9333","purple"
"9334","blue"
"9335","turquoise"
"9336","darkred"
"9337","salmon"
"9338","darkgrey"
"9339","red"
"9340","orange"
"9341","blue"
"9342","turquoise"
"9343","blue"
"9344","lightgreen"
"9345","orange"
"9346","blue"
"9347","brown"
"9348","red"
"9349","darkorange"
"9350","grey60"
"9351","darkorange"
"9352","blue"
"9353","darkred"
"9354","green"
"9355","lightgreen"
"9356","midnightblue"
"9357","salmon"
"9358","salmon"
"9359","red"
"9360","grey"
"9361","skyblue"
"9362","darkred"
"9363","blue"
"9364","blue"
"9365","blue"
"9366","blue"
"9367","greenyellow"
"9368","grey60"
"9369","tan"
"9370","red"
"9371","yellow"
"9372","yellow"
"9373","red"
"9374","blue"
"9375","greenyellow"
"9376","magenta"
"9377","lightgreen"
"9378","blue"
"9379","blue"
"9380","green"
"9381","lightgreen"
"9382","brown"
"9383","brown"
"9384","darkgreen"
"9385","grey60"
"9386","blue"
"9387","turquoise"
"9388","darkgreen"
"9389","darkorange"
"9390","salmon"
"9391","darkgreen"
"9392","red"
"9393","blue"
"9394","brown"
"9395","green"
"9396","green"
"9397","blue"
"9398","darkorange"
"9399","blue"
"9400","purple"
"9401","white"
"9402","green"
"9403","turquoise"
"9404","midnightblue"
"9405","darkgreen"
"9406","darkturquoise"
"9407","purple"
"9408","red"
"9409","turquoise"
"9410","turquoise"
"9411","greenyellow"
"9412","grey"
"9413","green"
"9414","turquoise"
"9415","purple"
"9416","red"
"9417","magenta"
"9418","tan"
"9419","brown"
"9420","blue"
"9421","brown"
"9422","yellow"
"9423","blue"
"9424","green"
"9425","turquoise"
"9426","midnightblue"
"9427","blue"
"9428","salmon"
"9429","tan"
"9430","green"
"9431","yellow"
"9432","greenyellow"
"9433","greenyellow"
"9434","darkgrey"
"9435","turquoise"
"9436","darkgrey"
"9437","brown"
"9438","turquoise"
"9439","black"
"9440","green"
"9441","red"
"9442","turquoise"
"9443","turquoise"
"9444","yellow"
"9445","turquoise"
"9446","blue"
"9447","blue"
"9448","brown"
"9449","brown"
"9450","turquoise"
"9451","black"
"9452","green"
"9453","brown"
"9454","black"
"9455","skyblue"
"9456","cyan"
"9457","turquoise"
"9458","turquoise"
"9459","turquoise"
"9460","blue"
"9461","white"
"9462","white"
"9463","blue"
"9464","black"
"9465","red"
"9466","yellow"
"9467","blue"
"9468","turquoise"
"9469","blue"
"9470","lightcyan"
"9471","midnightblue"
"9472","midnightblue"
"9473","blue"
"9474","turquoise"
"9475","green"
"9476","midnightblue"
"9477","turquoise"
"9478","turquoise"
"9479","lightgreen"
"9480","turquoise"
"9481","black"
"9482","brown"
"9483","red"
"9484","tan"
"9485","grey60"
"9486","greenyellow"
"9487","turquoise"
"9488","turquoise"
"9489","greenyellow"
"9490","grey"
"9491","blue"
"9492","turquoise"
"9493","turquoise"
"9494","yellow"
"9495","greenyellow"
"9496","tan"
"9497","magenta"
"9498","greenyellow"
"9499","magenta"
"9500","turquoise"
"9501","orange"
"9502","greenyellow"
"9503","turquoise"
"9504","turquoise"
"9505","magenta"
"9506","midnightblue"
"9507","lightcyan"
"9508","tan"
"9509","yellow"
"9510","blue"
"9511","midnightblue"
"9512","greenyellow"
"9513","yellow"
"9514","blue"
"9515","salmon"
"9516","brown"
"9517","midnightblue"
"9518","turquoise"
"9519","blue"
"9520","turquoise"
"9521","blue"
"9522","turquoise"
"9523","grey"
"9524","purple"
"9525","turquoise"
"9526","yellow"
"9527","blue"
"9528","turquoise"
"9529","royalblue"
"9530","cyan"
"9531","green"
"9532","turquoise"
"9533","turquoise"
"9534","brown"
"9535","turquoise"
"9536","royalblue"
"9537","darkgrey"
"9538","tan"
"9539","purple"
"9540","pink"
"9541","lightcyan"
"9542","royalblue"
"9543","white"
"9544","turquoise"
"9545","blue"
"9546","orange"
"9547","magenta"
"9548","lightgreen"
"9549","white"
"9550","purple"
"9551","blue"
"9552","midnightblue"
"9553","lightcyan"
"9554","turquoise"
"9555","darkgrey"
"9556","blue"
"9557","lightyellow"
"9558","cyan"
"9559","turquoise"
"9560","white"
"9561","greenyellow"
"9562","magenta"
"9563","blue"
"9564","lightcyan"
"9565","tan"
"9566","tan"
"9567","green"
"9568","brown"
"9569","magenta"
"9570","lightyellow"
"9571","red"
"9572","royalblue"
"9573","orange"
"9574","turquoise"
"9575","blue"
"9576","red"
"9577","cyan"
"9578","lightgreen"
"9579","lightgreen"
"9580","magenta"
"9581","salmon"
"9582","yellow"
"9583","darkgreen"
"9584","blue"
"9585","red"
"9586","darkgrey"
"9587","turquoise"
"9588","blue"
"9589","black"
"9590","blue"
"9591","turquoise"
"9592","turquoise"
"9593","turquoise"
"9594","magenta"
"9595","lightyellow"
"9596","skyblue"
"9597","red"
"9598","yellow"
"9599","lightgreen"
"9600","turquoise"
"9601","brown"
"9602","turquoise"
"9603","darkred"
"9604","turquoise"
"9605","grey"
"9606","red"
"9607","magenta"
"9608","purple"
"9609","darkgrey"
"9610","brown"
"9611","red"
"9612","red"
"9613","orange"
"9614","blue"
"9615","blue"
"9616","brown"
"9617","turquoise"
"9618","blue"
"9619","yellow"
"9620","brown"
"9621","turquoise"
"9622","turquoise"
"9623","turquoise"
"9624","turquoise"
"9625","royalblue"
"9626","tan"
"9627","greenyellow"
"9628","greenyellow"
"9629","greenyellow"
"9630","brown"
"9631","greenyellow"
"9632","greenyellow"
"9633","greenyellow"
"9634","turquoise"
"9635","white"
"9636","turquoise"
"9637","darkgrey"
"9638","greenyellow"
"9639","turquoise"
"9640","turquoise"
"9641","greenyellow"
"9642","orange"
"9643","greenyellow"
"9644","greenyellow"
"9645","midnightblue"
"9646","turquoise"
"9647","turquoise"
"9648","turquoise"
"9649","white"
"9650","greenyellow"
"9651","greenyellow"
"9652","green"
"9653","turquoise"
"9654","turquoise"
"9655","midnightblue"
"9656","blue"
"9657","turquoise"
"9658","blue"
"9659","midnightblue"
"9660","midnightblue"
"9661","black"
"9662","green"
"9663","blue"
"9664","turquoise"
"9665","red"
"9666","blue"
"9667","turquoise"
"9668","turquoise"
"9669","orange"
"9670","cyan"
"9671","red"
"9672","green"
"9673","red"
"9674","turquoise"
"9675","tan"
"9676","turquoise"
"9677","brown"
"9678","brown"
"9679","lightgreen"
"9680","turquoise"
"9681","green"
"9682","brown"
"9683","orange"
"9684","black"
"9685","turquoise"
"9686","lightgreen"
"9687","turquoise"
"9688","turquoise"
"9689","green"
"9690","darkred"
"9691","black"
"9692","magenta"
"9693","black"
"9694","purple"
"9695","tan"
"9696","blue"
"9697","turquoise"
"9698","red"
"9699","darkred"
"9700","red"
"9701","salmon"
"9702","turquoise"
"9703","purple"
"9704","skyblue"
"9705","magenta"
"9706","blue"
"9707","green"
"9708","turquoise"
"9709","grey"
"9710","green"
"9711","skyblue"
"9712","turquoise"
"9713","darkgrey"
"9714","darkgrey"
"9715","lightgreen"
"9716","red"
"9717","magenta"
"9718","turquoise"
"9719","lightcyan"
"9720","blue"
"9721","greenyellow"
"9722","white"
"9723","white"
"9724","turquoise"
"9725","lightyellow"
"9726","turquoise"
"9727","orange"
"9728","brown"
"9729","turquoise"
"9730","tan"
"9731","green"
"9732","darkred"
"9733","brown"
"9734","brown"
"9735","blue"
"9736","red"
"9737","greenyellow"
"9738","grey"
"9739","lightgreen"
"9740","turquoise"
"9741","turquoise"
"9742","grey"
"9743","blue"
"9744","yellow"
"9745","yellow"
"9746","yellow"
"9747","blue"
"9748","blue"
"9749","turquoise"
"9750","turquoise"
"9751","blue"
"9752","brown"
"9753","brown"
"9754","orange"
"9755","blue"
"9756","yellow"
"9757","lightyellow"
"9758","blue"
"9759","orange"
"9760","brown"
"9761","brown"
"9762","blue"
"9763","darkred"
"9764","lightyellow"
"9765","tan"
"9766","white"
"9767","cyan"
"9768","salmon"
"9769","red"
"9770","grey60"
"9771","salmon"
"9772","blue"
"9773","blue"
"9774","salmon"
"9775","yellow"
"9776","royalblue"
"9777","blue"
"9778","lightyellow"
"9779","salmon"
"9780","red"
"9781","yellow"
"9782","magenta"
"9783","purple"
"9784","blue"
"9785","lightyellow"
"9786","brown"
"9787","blue"
"9788","turquoise"
"9789","brown"
"9790","orange"
"9791","lightcyan"
"9792","turquoise"
"9793","turquoise"
"9794","midnightblue"
"9795","lightcyan"
"9796","turquoise"
"9797","turquoise"
"9798","cyan"
"9799","salmon"
"9800","turquoise"
"9801","skyblue"
"9802","pink"
"9803","skyblue"
"9804","skyblue"
"9805","skyblue"
"9806","skyblue"
"9807","skyblue"
"9808","pink"
"9809","pink"
"9810","skyblue"
"9811","blue"
"9812","brown"
"9813","blue"
"9814","brown"
"9815","blue"
"9816","blue"
"9817","green"
"9818","lightgreen"
"9819","yellow"
"9820","turquoise"
"9821","blue"
"9822","turquoise"
"9823","turquoise"
"9824","blue"
"9825","yellow"
"9826","lightgreen"
"9827","brown"
"9828","brown"
"9829","midnightblue"
"9830","turquoise"
"9831","lightgreen"
"9832","turquoise"
"9833","turquoise"
"9834","darkgrey"
"9835","greenyellow"
"9836","white"
"9837","greenyellow"
"9838","turquoise"
"9839","turquoise"
"9840","darkgrey"
"9841","turquoise"
"9842","turquoise"
"9843","darkturquoise"
"9844","turquoise"
"9845","lightyellow"
"9846","turquoise"
"9847","greenyellow"
"9848","midnightblue"
"9849","turquoise"
"9850","greenyellow"
"9851","turquoise"
"9852","red"
"9853","lightgreen"
"9854","lightgreen"
"9855","grey"
"9856","darkred"
"9857","yellow"
"9858","darkturquoise"
"9859","grey"
"9860","black"
"9861","turquoise"
"9862","royalblue"
"9863","royalblue"
"9864","royalblue"
"9865","yellow"
"9866","yellow"
"9867","black"
"9868","brown"
"9869","brown"
"9870","yellow"
"9871","yellow"
"9872","black"
"9873","grey"
"9874","blue"
"9875","greenyellow"
"9876","blue"
"9877","darkturquoise"
"9878","tan"
"9879","salmon"
"9880","cyan"
"9881","turquoise"
"9882","cyan"
"9883","cyan"
"9884","skyblue"
"9885","turquoise"
"9886","turquoise"
"9887","brown"
"9888","royalblue"
"9889","darkorange"
"9890","lightgreen"
"9891","black"
"9892","tan"
"9893","blue"
"9894","turquoise"
"9895","blue"
"9896","salmon"
"9897","turquoise"
"9898","red"
"9899","midnightblue"
"9900","turquoise"
"9901","skyblue"
"9902","blue"
"9903","blue"
"9904","green"
"9905","turquoise"
"9906","magenta"
"9907","darkorange"
"9908","blue"
"9909","grey"
"9910","yellow"
"9911","yellow"
"9912","yellow"
"9913","blue"
"9914","skyblue"
"9915","black"
"9916","grey"
"9917","pink"
"9918","brown"
"9919","orange"
"9920","lightyellow"
"9921","orange"
"9922","red"
"9923","yellow"
"9924","magenta"
"9925","turquoise"
"9926","tan"
"9927","turquoise"
"9928","royalblue"
"9929","greenyellow"
"9930","brown"
"9931","turquoise"
"9932","blue"
"9933","grey"
"9934","yellow"
"9935","tan"
"9936","green"
"9937","brown"
"9938","salmon"
"9939","magenta"
"9940","lightgreen"
"9941","midnightblue"
"9942","orange"
"9943","greenyellow"
"9944","turquoise"
"9945","green"
"9946","midnightblue"
"9947","tan"
"9948","blue"
"9949","tan"
"9950","blue"
"9951","brown"
"9952","turquoise"
"9953","lightyellow"
"9954","turquoise"
"9955","red"
"9956","lightyellow"
"9957","blue"
"9958","blue"
"9959","skyblue"
"9960","pink"
"9961","lightgreen"
"9962","brown"
"9963","lightcyan"
"9964","green"
"9965","turquoise"
"9966","salmon"
"9967","turquoise"
"9968","grey"
"9969","yellow"
"9970","brown"
"9971","blue"
"9972","lightcyan"
"9973","darkgreen"
"9974","brown"
"9975","blue"
"9976","tan"
"9977","skyblue"
"9978","green"
"9979","darkgreen"
"9980","yellow"
"9981","brown"
"9982","darkorange"
"9983","orange"
"9984","black"
"9985","grey"
"9986","turquoise"
"9987","pink"
"9988","cyan"
"9989","purple"
"9990","grey60"
"9991","white"
"9992","cyan"
"9993","turquoise"
"9994","greenyellow"
"9995","darkgrey"
"9996","turquoise"
"9997","royalblue"
"9998","midnightblue"
"9999","royalblue"
"10000","royalblue"
"10001","brown"
"10002","royalblue"
"10003","royalblue"
"10004","royalblue"
"10005","midnightblue"
"10006","yellow"
"10007","yellow"
"10008","lightyellow"
"10009","brown"
"10010","lightcyan"
"10011","blue"
"10012","turquoise"
"10013","darkorange"
"10014","turquoise"
"10015","black"
"10016","salmon"
"10017","midnightblue"
"10018","darkgreen"
"10019","darkgreen"
"10020","turquoise"
"10021","yellow"
"10022","black"
"10023","blue"
"10024","royalblue"
"10025","yellow"
"10026","yellow"
"10027","blue"
"10028","blue"
"10029","yellow"
"10030","yellow"
"10031","turquoise"
"10032","black"
"10033","pink"
"10034","turquoise"
"10035","tan"
"10036","brown"
"10037","brown"
"10038","turquoise"
"10039","darkgreen"
"10040","midnightblue"
"10041","salmon"
"10042","tan"
"10043","blue"
"10044","orange"
"10045","brown"
"10046","turquoise"
"10047","turquoise"
"10048","blue"
"10049","red"
"10050","turquoise"
"10051","darkgrey"
"10052","blue"
"10053","purple"
"10054","grey"
"10055","greenyellow"
"10056","lightgreen"
"10057","skyblue"
"10058","grey"
"10059","royalblue"
"10060","turquoise"
"10061","blue"
"10062","yellow"
"10063","purple"
"10064","salmon"
"10065","green"
"10066","green"
"10067","turquoise"
"10068","cyan"
"10069","darkorange"
"10070","darkturquoise"
"10071","royalblue"
"10072","pink"
"10073","royalblue"
"10074","brown"
"10075","brown"
"10076","grey"
"10077","lightcyan"
"10078","grey"
"10079","tan"
"10080","blue"
"10081","black"
"10082","orange"
"10083","blue"
"10084","cyan"
"10085","cyan"
"10086","lightcyan"
"10087","lightcyan"
"10088","yellow"
"10089","cyan"
"10090","cyan"
"10091","cyan"
"10092","green"
"10093","lightgreen"
"10094","blue"
"10095","red"
"10096","red"
"10097","red"
"10098","red"
"10099","yellow"
"10100","turquoise"
"10101","turquoise"
"10102","green"
"10103","brown"
"10104","salmon"
"10105","magenta"
"10106","midnightblue"
"10107","lightyellow"
"10108","red"
"10109","yellow"
"10110","red"
"10111","green"
"10112","turquoise"
"10113","lightyellow"
"10114","purple"
"10115","lightyellow"
"10116","brown"
"10117","red"
"10118","purple"
"10119","salmon"
"10120","lightyellow"
"10121","darkorange"
"10122","yellow"
"10123","yellow"
"10124","greenyellow"
"10125","greenyellow"
"10126","turquoise"
"10127","greenyellow"
"10128","white"
"10129","turquoise"
"10130","darkorange"
"10131","green"
"10132","orange"
"10133","green"
"10134","greenyellow"
"10135","magenta"
"10136","greenyellow"
"10137","yellow"
"10138","turquoise"
"10139","turquoise"
"10140","tan"
"10141","darkturquoise"
"10142","turquoise"
"10143","purple"
"10144","royalblue"
"10145","brown"
"10146","turquoise"
"10147","turquoise"
"10148","turquoise"
"10149","midnightblue"
"10150","royalblue"
"10151","darkturquoise"
"10152","darkgrey"
"10153","white"
"10154","yellow"
"10155","turquoise"
"10156","greenyellow"
"10157","greenyellow"
"10158","turquoise"
"10159","lightcyan"
"10160","blue"
"10161","turquoise"
"10162","tan"
"10163","turquoise"
"10164","tan"
"10165","turquoise"
"10166","greenyellow"
"10167","lightgreen"
"10168","midnightblue"
"10169","skyblue"
"10170","salmon"
"10171","red"
"10172","darkorange"
"10173","lightyellow"
"10174","turquoise"
"10175","blue"
"10176","yellow"
"10177","turquoise"
"10178","turquoise"
"10179","blue"
"10180","midnightblue"
"10181","turquoise"
"10182","black"
"10183","tan"
"10184","blue"
"10185","red"
"10186","red"
"10187","blue"
"10188","salmon"
"10189","red"
"10190","red"
"10191","lightyellow"
"10192","red"
"10193","yellow"
"10194","lightgreen"
"10195","brown"
"10196","brown"
"10197","salmon"
"10198","purple"
"10199","red"
"10200","purple"
"10201","salmon"
"10202","red"
"10203","salmon"
"10204","lightyellow"
"10205","lightyellow"
"10206","darkred"
"10207","lightyellow"
"10208","purple"
"10209","lightyellow"
"10210","purple"
"10211","salmon"
"10212","grey"
"10213","white"
"10214","orange"
"10215","blue"
"10216","brown"
"10217","yellow"
"10218","turquoise"
"10219","darkturquoise"
"10220","darkturquoise"
"10221","royalblue"
"10222","red"
"10223","royalblue"
"10224","midnightblue"
"10225","turquoise"
"10226","magenta"
"10227","red"
"10228","brown"
"10229","lightgreen"
"10230","lightgreen"
"10231","blue"
"10232","brown"
"10233","orange"
"10234","blue"
"10235","blue"
"10236","yellow"
"10237","turquoise"
"10238","greenyellow"
"10239","blue"
"10240","turquoise"
"10241","turquoise"
"10242","yellow"
"10243","pink"
"10244","pink"
"10245","turquoise"
"10246","turquoise"
"10247","blue"
"10248","turquoise"
"10249","blue"
"10250","brown"
"10251","blue"
"10252","turquoise"
"10253","turquoise"
"10254","tan"
"10255","grey60"
"10256","grey60"
"10257","grey60"
"10258","skyblue"
"10259","purple"
"10260","purple"
"10261","yellow"
"10262","turquoise"
"10263","turquoise"
"10264","turquoise"
"10265","brown"
"10266","blue"
"10267","blue"
"10268","skyblue"
"10269","blue"
"10270","greenyellow"
"10271","greenyellow"
"10272","magenta"
"10273","greenyellow"
"10274","tan"
"10275","yellow"
"10276","red"
"10277","midnightblue"
"10278","royalblue"
"10279","turquoise"
"10280","turquoise"
"10281","red"
"10282","royalblue"
"10283","skyblue"
"10284","blue"
"10285","brown"
"10286","turquoise"
"10287","turquoise"
"10288","turquoise"
"10289","turquoise"
"10290","lightcyan"
"10291","grey"
"10292","black"
"10293","tan"
"10294","turquoise"
"10295","tan"
"10296","blue"
"10297","tan"
"10298","turquoise"
"10299","turquoise"
"10300","greenyellow"
"10301","grey"
"10302","turquoise"
"10303","midnightblue"
"10304","turquoise"
"10305","tan"
"10306","midnightblue"
"10307","greenyellow"
"10308","black"
"10309","turquoise"
"10310","darkgrey"
"10311","turquoise"
"10312","white"
"10313","white"
"10314","greenyellow"
"10315","turquoise"
"10316","turquoise"
"10317","grey60"
"10318","black"
"10319","turquoise"
"10320","turquoise"
"10321","turquoise"
"10322","darkgrey"
"10323","blue"
"10324","turquoise"
"10325","darkgrey"
"10326","greenyellow"
"10327","lightgreen"
"10328","midnightblue"
"10329","grey"
"10330","grey60"
"10331","green"
"10332","brown"
"10333","greenyellow"
"10334","red"
"10335","blue"
"10336","turquoise"
"10337","turquoise"
"10338","brown"
"10339","blue"
"10340","brown"
"10341","blue"
"10342","blue"
"10343","lightcyan"
"10344","grey60"
"10345","skyblue"
"10346","turquoise"
"10347","red"
"10348","midnightblue"
"10349","blue"
"10350","blue"
"10351","turquoise"
"10352","turquoise"
"10353","turquoise"
"10354","turquoise"
"10355","lightgreen"
"10356","grey60"
"10357","darkred"
"10358","magenta"
"10359","blue"
"10360","pink"
"10361","skyblue"
"10362","cyan"
"10363","magenta"
"10364","green"
"10365","lightgreen"
"10366","brown"
"10367","turquoise"
"10368","blue"
"10369","turquoise"
"10370","blue"
"10371","pink"
"10372","pink"
"10373","black"
"10374","turquoise"
"10375","salmon"
"10376","blue"
"10377","pink"
"10378","darkred"
"10379","brown"
"10380","cyan"
"10381","magenta"
"10382","cyan"
"10383","green"
"10384","turquoise"
"10385","pink"
"10386","brown"
"10387","greenyellow"
"10388","purple"
"10389","brown"
"10390","grey"
"10391","red"
"10392","orange"
"10393","orange"
"10394","grey60"
"10395","darkturquoise"
"10396","lightcyan"
"10397","red"
"10398","darkgrey"
"10399","purple"
"10400","blue"
"10401","grey"
"10402","orange"
"10403","grey"
"10404","black"
"10405","red"
"10406","tan"
"10407","darkturquoise"
"10408","darkgreen"
"10409","black"
"10410","green"
"10411","lightgreen"
"10412","black"
"10413","lightyellow"
"10414","skyblue"
"10415","green"
"10416","pink"
"10417","royalblue"
"10418","pink"
"10419","brown"
"10420","turquoise"
"10421","grey60"
"10422","magenta"
"10423","greenyellow"
"10424","midnightblue"
"10425","darkred"
"10426","white"
"10427","turquoise"
"10428","pink"
"10429","turquoise"
"10430","pink"
"10431","cyan"
"10432","blue"
"10433","darkred"
"10434","darkorange"
"10435","turquoise"
"10436","brown"
"10437","green"
"10438","blue"
"10439","darkgreen"
"10440","blue"
"10441","royalblue"
"10442","cyan"
"10443","pink"
"10444","pink"
"10445","darkgreen"
"10446","turquoise"
"10447","tan"
"10448","turquoise"
"10449","magenta"
"10450","darkorange"
"10451","turquoise"
"10452","lightcyan"
"10453","red"
"10454","skyblue"
"10455","pink"
"10456","blue"
"10457","darkred"
"10458","blue"
"10459","darkgrey"
"10460","lightgreen"
"10461","darkgreen"
"10462","cyan"
"10463","brown"
"10464","green"
"10465","lightyellow"
"10466","turquoise"
"10467","cyan"
"10468","pink"
"10469","darkgrey"
"10470","blue"
"10471","yellow"
"10472","darkturquoise"
"10473","black"
"10474","blue"
"10475","turquoise"
"10476","red"
"10477","greenyellow"
"10478","yellow"
"10479","brown"
"10480","greenyellow"
